"","GeneID","Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MDPL_FW_1","MDPL_FW_2","MDPL_FW_3","MDPP_FW_1","MDPP_FW_2","MDPP_FW_3"
"10434","Funhe2EKm018889","Zinc finger BED domain-containing protein 4 (11%U)",72.6766277904091,3.1997445597694,0.673942490808163,4.74780059635712,2.05640626965706e-06,0.00129796145471483,391.810018335511,161.139986498901,89.1019468197868,10.0792506378356,13.1412571259646,45.9860435579088
"7856","Funhe2EKm013145","Low affinity immunoglobulin gamma Fc region receptor II-a (100%T)",66.2473031940854,3.27447010836949,0.696477223895296,4.70147478772651,2.58289159993639e-06,0.0015302563735481,63.1831149870444,68.0188947119959,162.266253346686,3.85056258340438,18.570394704088,9.09684323199507
"9462","Funhe2EKm016759","Nuclease HARBI1 (67%Z)",25.0186280937722,-3.45210315974565,0.735038452973463,-4.69649328654957,2.64665930027955e-06,0.0015302563735481,2.39066553361293,3.25483043591386,4.36411177922478,36.6410908027427,37.7948831166944,37.6151120390476
"19849","Funhe2EKm036399","Unknown",62.0000886727131,3.89391448648151,0.829469898945278,4.69446147645968,2.67309977504747e-06,0.0015302563735481,20.3224744858997,317.602236315856,383.644181334773,21.5891506381011,21.1867216630207,6.09474373391744
"20678","Funhe2EKm037657","Solute carrier family 16, member 6 (monocarboxylic acid transporter 7) (100%T)",373.176157993575,-2.01337326384469,0.430161399663021,-4.68050658525363,2.86166918704137e-06,0.00160097383427751,153.955256941878,167.021479627776,184.42250414104,315.964785694777,1247.39167559715,481.509563367309
"8599","Funhe2EKm014755","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2 (100%P)",52.6293079813713,4.98669435265214,1.06675361198949,4.67464491950675,2.94462644060582e-06,0.00161077609915451,20.1033947153626,96.8768110062147,135.128949794631,0.840597006449429,2.86808013287017,4.199752290161
"8528","Funhe2EKm014567","Uncharacterized protein",39.7470954483161,5.06191236340111,1.09128940850783,4.6384692492549,3.50999145920117e-06,0.00182958737919775,329.125885962463,229.493664912132,6.5068300273507,8.5083999617758,5.27469029426373,3.08637334872887
"9511","Funhe2EKm016854","Unknown",90.9536031911184,2.83496448997372,0.611629295514447,4.6351025216822,3.56760619928064e-06,0.00182958737919775,100.790637412623,133.145908356103,95.5170054348363,9.14673965391282,11.9119365200912,24.6598001615678
"21498","Funhe2EKm038782","Pleurocidin peptide WF3 (56%M)",1414.04913997678,2.19890548317827,0.473901426858681,4.64000604039961,3.48398994349931e-06,0.00182958737919775,3560.06943370243,2902.41306744168,2165.80355462816,639.405166921761,828.613400482074,412.633537778755
"16972","Funhe2EKm029884","Lysosomal thioesterase PPT2-A (100%P)",116.389520470868,-1.25959566243995,0.273737845380218,-4.60146700099283,4.19525630069936e-06,0.00210755977751052,82.5421968812118,79.2461312692087,71.2191396540159,128.092973455634,286.787494056669,148.536615834968
"20930","Funhe2EKm038005","Deoxyribonuclease gamma (96%S)",942.559925560043,1.28827102291736,0.283072547927114,4.55102775719906,5.33845040814452e-06,0.00257669206366442,1704.84717548855,2011.71087424761,1861.87626432027,796.613625157909,668.935967526872,817.349124711021
"17008","Funhe2EKm029930","Zymogen granule protein 16 B (98%T)",1613.1913645174,-1.60762752072847,0.357492908485235,-4.49694940115118,6.89353849670869e-06,0.00320172346481097,329.743614417632,622.392218675714,377.966538613543,1037.41160148212,1123.60686479951,1884.54037570154
"12331","Funhe2EKm023175","Uncharacterized protein",72.0813763924231,-1.82719871461255,0.411247985314452,-4.44305815435283,8.86891816128995e-06,0.00389852302604131,23.7590198413093,29.0229203266551,28.373619294313,66.5608490966228,97.498819644814,123.768783035418
"9230","Funhe2EKm016143","Junctional adhesion molecule A (72%T)",68.2563608428852,2.61955252051012,0.592526474257385,4.42098814874595,9.82505629489637e-06,0.00416988940957188,65.9829454890934,160.357422253385,192.102761519901,31.3700992407049,15.140454379889,21.2563769839901
"15813","Funhe2EKm028194","DIS3 mitotic control (100%P)",171.610910869217,-1.0659859461545,0.241072829726138,-4.42184192787496,9.78630432663242e-06,0.00416988940957188,71.72513158786,152.817370143001,86.1770142206221,205.706324504548,205.062513488156,224.299216349173
"10726","Funhe2EKm019650","CDD: Zn-dependent peptidases, insulinase (94%C)",217.1836024025,-1.74519088980209,0.397853952516276,-4.38651137877209,1.15183141997454e-05,0.00479558693871221,158.466942730648,70.0969934194399,104.060257207403,595.711636554515,293.433323978611,228.291738217555
"21505","Funhe2EKm038792","Uncharacterized protein",51.8361216978375,-2.34884901550438,0.535861923772242,-4.3833101612622,1.16889509393375e-05,0.00479558693871221,30.5884597329359,10.6131398858141,13.573177750601,82.260115430844,128.596927099858,70.4361914360838
"20719","Funhe2EKm037721","BTB and CNC, basic leucine zipper transcription factor (100%P)",150.7826929472,-1.14239479359443,0.262991462000335,-4.34384745765236,1.40008751894995e-05,0.00547056418515429,110.539439789041,89.621268236533,60.8743517230666,151.071128622861,229.471228805369,193.627384772033
"1522","Funhe2EKm002208","Glutamine gamma-glutamyltransferase E (91%P)",24.4327410672865,-3.68479766813945,0.849933484443461,-4.33539534043922,1.45498388836047e-05,0.00559623178060646,6.79482937649537,1.51962862120995,4.01059792121559,38.7713759236416,63.0653313534595,60.8298950067815
"8804","Funhe2EKm015193","Insulin growth factor-binding protein 7 (98%M)",1265.80000841618,1.2564140455324,0.291304062987479,4.31306735871514,1.61005038295981e-05,0.00609738465029825,1968.46025877564,2107.53436335354,2264.55673036445,705.974203065515,1001.74009150869,948.139287222106
"1615","Funhe2EKm002317","GDP-fucose protein O-fucosyltransferase (100%P)",31.5189339488559,-1.8749502946736,0.435735556696681,-4.30295454630243,1.68535435819122e-05,0.00628586104261136,10.0087417833336,15.6656918300484,21.1824273557007,67.4903810165947,50.3975496044402,55.746349605211
"1246","Funhe2EKm001784","Zinc finger, BED-type containing (86%Z)",66.591762446008,-2.27067141941481,0.530198818010143,-4.28267914277275,1.84656355594613e-05,0.00678432962584625,35.9268044460733,31.9538450006841,20.377399574246,95.5548957778613,135.763340956197,192.511560607182
"19525","Funhe2EKm035924","Uncharacterized protein",384.415923068849,-1.76365285589197,0.417799671127579,-4.2212882818508,2.42910040675919e-05,0.00844334670059311,220.931371944524,283.405647995558,193.855577311354,518.466189767094,1520.509365748,332.042660989239
"1634","Funhe2EKm002341","G-protein coupled receptor (100%P)",111.691586519477,-2.78676571741337,0.667442302599372,-4.17529081773846,2.97605614595575e-05,0.0100782431916347,31.7180649329892,30.3424915875818,55.961129806708,138.105053305105,447.621271468932,234.558383037785
"19946","Funhe2EKm036537","Apolipoprotein F (100%M)",113.985512011549,5.71658364880733,1.3738973775297,4.16085199833913,3.17062518789009e-05,0.0105470418412301,325.053946177892,3.03737472977725,678.541825954142,4.65357249710689,9.1939066433468,5.46433637760481
"9468","Funhe2EKm016772","Uncharacterized protein (70%T)",22.8195349515958,2.39180906680726,0.57758987001917,4.14101630059385,3.45770384507132e-05,0.0111993207697731,32.8076974622635,45.842314916343,39.7528992248435,11.6078485216621,3.95342344548595,6.18486749783377
"9725","Funhe2EKm017392","SAM domain and HD domain (96%P)",576.30334471329,4.68927970243516,1.13341099211993,4.13731623836148,3.5139166316857e-05,0.0112335807539708,1388.56088148717,292.760015459237,876.981677483022,7.31688747440736,28.5432522544919,63.4629936847704
"20682","Funhe2EKm037662","Uncharacterized protein (100%T)",110.802691941218,-1.26572064317865,0.306848539799883,-4.1249035892565,3.7089008709925e-05,0.011704910748763,65.4145623243815,69.66342444048,64.3114575405418,198.556149260482,114.190542357017,163.267947499969
"8060","Funhe2EKm013493","NACHT, LRR and PYD domains-containing protein 4 (98%T)",594.992704703341,-1.41172603848246,0.343549843259888,-4.10923208430784,3.96976967963142e-05,0.0122149813042259,249.402002842491,367.700611012137,380.893215923606,637.328256996133,744.787193712873,1271.02042952358
"20348","Funhe2EKm037164","Transferrin (100%P)",256.906981001529,-4.05299187989137,0.991203188659581,-4.0889617045848,4.33308374583822e-05,0.0130077060350675,34.4693310802949,70.3643288338256,102.384988662049,49.7326812377393,3167.6146274117,227.536745459358
"2535","Funhe2EKm003728","Chemokine receptor (83%M)",32.2411826475472,1.97763685965694,0.48728314787747,4.05849631425018,4.9389712873718e-05,0.0146479177361379,41.8417638215106,39.805584564695,57.0141879096466,14.6924836744061,6.59571087759059,13.1029965141878
"6938","Funhe2EKm011289","Interferon-induced protein 44 (100%P)",59.5721678290039,3.23598044077858,0.801203255740427,4.03890076281338,5.37022777088792e-05,0.0157373246200211,106.68898143836,321.343795011984,117.620461260057,14.7216577968251,31.4400863765482,12.3274368067338
"10580","Funhe2EKm019271","TE: CDD: L1-EN, Endonuclease domain of the non-LTR retrotransposon LINE-1 (52%M)",43.8258533276195,3.26158636444001,0.812305696919993,4.01522034968722,5.93902813719173e-05,0.016804036393691,7.91781592790905,192.691963200994,239.725806381548,17.7932421089119,15.8204554666713,12.3539623282148
"10541","Funhe2EKm019165","Matrix metalloproteinase 14 (Membrane-inserted) beta (100%T)",609.84338072545,-2.0287290360627,0.505848458857848,-4.01054703347985,6.05782310213191e-05,0.0169453833502363,420.393358109432,278.458661273184,173.644574381812,509.322293130714,2514.41451642445,536.903381911993
"19483","Funhe2EKm035873","Usherin (96%P)",272.175106943344,-2.25455038258222,0.565878290319297,-3.98416129608027,6.77188669884477e-05,0.0187299733684003,133.204679992981,138.713357246323,113.185398549121,159.500348111371,1419.03778482927,260.756869643705
"18378","Funhe2EKm034170","CDP-diacylglycerol--serine O-phosphatidyltransferase (85%M)",1613.97912394518,-2.17655249727452,0.555803632373917,-3.91604583075169,9.00131437370883e-05,0.0238254144756147,651.771349943504,1001.72726545933,1022.80815998625,3036.2469863152,3750.92775083209,5311.58256401205
"21496","Funhe2EKm038781","Uncharacterized protein",791.939749061025,1.92382241196331,0.492760646795369,3.90417218679035,9.45484507620293e-05,0.0245120347520441,1286.87056282371,488.930781678834,1920.67801052015,277.869699080202,274.326335930516,421.957135780571
"21499","Funhe2EKm038786","Pleurocidin peptide WFYT (66%M)",2037.68974340182,1.74988423937676,0.449432167190309,3.89354471513781,9.87899824809442e-05,0.0250702495747518,4058.40193415745,4396.08709040843,2797.03529826764,1234.02412371368,1248.76531663992,862.940760675221
"15536","Funhe2EKm027754","B2 bradykinin receptor (100%P)",99.4680829452072,1.48338182569652,0.381630173457238,3.88696158969394,0.000101506808454855,0.025496853029844,227.68334040331,125.270121772469,126.41115328579,64.5595283518008,34.9571075745876,70.8373787933511
"11543","Funhe2EKm021764","Ribonuclease (100%M)",16.2432176140909,3.7192529586395,0.958098623010992,3.88191034754971,0.000103639088155853,0.025769492869136,123.880253088878,7.78369019309659,30.6031944916362,4.60475658984165,4.00850277691534,3.72546976136505
"16714","Funhe2EKm029501","Prostate stem cell antigen (91%M)",403.27286618006,1.55402537896536,0.400844168472125,3.87688159438305,0.000105803815151328,0.026044667137651,464.567815997285,376.334297284267,375.869825871834,211.388595657233,80.5000311527927,116.662272557401
"9339","Funhe2EKm016442","Laminin subunit gamma-2 (100%P)",354.123313995065,1.45798695697126,0.379140849208708,3.84550216631675,0.000120305801550696,0.0284754577978071,1212.18325598747,558.728761883857,369.941251987564,251.039921853148,287.179189727933,241.186660723769
"9919","Funhe2EKm017722","Yippee 2 (100%S)",42.3406462130903,1.37697227938222,0.358667854379609,3.83912932973596,0.000123471382954268,0.0289463958362121,61.1266030171191,97.3356524557567,67.6652414710616,25.8484002886342,22.2686342360547,37.2489239121217
"16020","Funhe2EKm028483","cytochrome c oxidase subunit Vab (77%Z)",1100.97392140593,-1.08476306058179,0.28300733302676,-3.83298570033595,0.000126597315150961,0.0293992406580759,616.414652888404,796.099597198053,783.565590909812,2100.77891214745,1116.61858803018,1436.71283120773
"20861","Funhe2EKm037909","Interleukin-1 beta (97%M)",132.519311053036,-4.53483904839372,1.18592775907895,-3.82387461097604,0.000131370743206723,0.0296680937135476,29.3334169818598,19.2085444460236,30.649796893426,21.7377568060748,1799.6674427705,19.4532182896982
"22733","Funhe2EKm040606","Von Willebrand factor A domain-containing protein 5A (100%M)",194.629590519007,-2.72276928275954,0.711863166206531,-3.82484922947901,0.000130852140271699,0.0296680937135476,114.800720954537,79.6734819075529,113.606678974243,118.890461204853,1819.09200386274,100.456565629606
"6491","Funhe2EKm010401","Uncharacterized protein",29.3058425286318,-3.42433301936711,0.896314750431367,-3.82045817913751,0.00013320399120013,0.02980863133984,1.72817683160682,16.515650320767,7.14315329782479,38.6637193736977,90.6340670020313,123.973589915174
"2775","Funhe2EKm004164","Alanyl-tRNA synthetase domain containing (100%P)",101.392470940548,-1.19685953779779,0.314767833583163,-3.80235656284611,0.000143326249129242,0.030282901590962,43.5378621659894,72.7479306803827,63.8087050015438,135.585697411711,147.692456699484,128.00467360986
"10058","Funhe2EKm018006","E3 ubiquitin-protein ligase HACE1 (100%M)",19.3966524487852,2.52155272475037,0.662470422470622,3.80628725331837,0.000141068529901068,0.030282901590962,28.2990123555647,19.804962481187,25.7999023188333,7.7472972597965,1.31566264784308,3.10725516655399
"10919","Funhe2EKm020111","Butyrophilin protein 2 (81%U)",245.103153926525,2.29388954784993,0.6031968088751,3.80288740606535,0.000143019366969927,0.030282901590962,754.435238405988,820.822991407588,170.236738111483,150.139475603777,95.8696350283397,109.435316426705
"15049","Funhe2EKm027074","Stonustoxin subunit beta (70%P)",25534.0524353571,2.68277801578992,0.704653580652938,3.80722966497102,0.000140532225656687,0.030282901590962,61861.598567131,5115.71320307002,104767.80790021,9965.07873019514,6723.43245610669,10059.1690234754
"17934","Funhe2EKm033534","Pentraxin-related protein PTX3 (100%P)",317.931565033717,-2.48932707173225,0.654860830128695,-3.80130702158968,0.000143934818254085,0.030282901590962,150.658526791273,171.450738898086,148.724164877257,272.322224502614,2146.3272299565,226.70785944596
"5136","Funhe2EKm008008","CDK5 regulatory subunit associated protein 1 (93%P)",18.2386399162902,2.80453719478999,0.741479070137308,3.78235517055207,0.000155351484046253,0.031867767760688,20.3849441176036,33.4275072091066,30.4725434600966,3.10185072456266,1.31376810718035,7.02024182545701
"17388","Funhe2EKm030480","Uncharacterized protein",29.8751274484801,3.24852931748219,0.860752247501124,3.77405847839851,0.000160613085794566,0.0324069813108118,107.454761857431,17.3779817210892,29.1519372362068,12.1999535087775,3.97830076805401,1.72278516746987
"11366","Funhe2EKm021305","52 kDa repressor of the inhibitor of the protein kinase (100%T)",223.136692803644,-2.68968047195445,0.713704296699052,-3.76862025967123,0.000164152394650394,0.0328518320871065,35.1285846366394,43.9019009343313,26.2674485871224,274.081496747203,174.377533247126,227.490245985799
"5488","Funhe2EKm008687","Vertebrate tuba1l, tubulin, alpha 1, like (Tuba1l) (100%M)",77.6350395772513,1.25569739932688,0.335806939456823,3.73934321118559,0.000184501682053283,0.0360451857573304,91.0126015442989,161.71096012288,114.363042807401,52.1509452521289,46.0333917533332,53.8381834219666
"10797","Funhe2EKm019840","Selenium-binding protein (100%M)",231.208003713584,-2.31417202141225,0.620962175122385,-3.7267519892917,0.000193963145576125,0.0373015374336086,29.6734994208376,71.1451227018657,86.8589259004559,209.102734113051,132.52100079991,591.44130100577
"2829","Funhe2EKm004234","Butyrophilin, subfamily 3, member A3 (99%P)",155.095933660363,-1.32537646060559,0.356487692533854,-3.71787438490525,0.000200906119168788,0.038337248290379,73.6428812495046,110.642781192731,65.4263966431836,159.106013431409,271.577903534783,191.841690842296
"4498","Funhe2EKm006972","Sialoadhesin (18%U)",28.1554319511199,2.25924820088088,0.608922042801604,3.71024210338363,0.000207061135910482,0.0384410844324643,46.3631768060015,35.2199203184422,67.6316666573098,7.73225866916606,10.55429518008,13.098644433238
"9524","Funhe2EKm016896","Pre-mRNA 3' end processing protein WDR33 (87%M)",829.037826723272,1.16804686213675,0.314404329730892,3.71511061293752,0.000203114823699581,0.0384410844324643,1015.20384936011,770.34842259976,2164.80765898883,510.835516613186,581.52356945697,667.759139926114
"16658","Funhe2EKm029404","Unknown",165.730369777714,3.74126881885468,1.00908946890686,3.70756898583788,0.000209258421918679,0.0384410844324643,831.549627287256,41.2471059535427,200.27688609666,36.3749377378362,27.6700240057766,16.2421455501098
"20929","Funhe2EKm038004","Deoxyribonuclease gamma (94%T)",245.608527184115,1.29043369237958,0.347827782005118,3.7099787858826,0.000207276615186909,0.0384410844324643,234.168789671239,507.478324282716,521.801405096553,144.867335796719,200.157312150148,172.566643656024
"22517","Funhe2EKm040248","MpV17 mitochondrial inner membrane protein (100%P)",133.63447330974,1.7068049519719,0.460197138178281,3.70885607574265,0.00020819772251858,0.0384410844324643,265.955716145839,162.588095545913,124.632166798286,74.1743166717337,70.5586572057723,24.9228265470304
"2962","Funhe2EKm004447","Non-specific lipid-transfer protein (100%P)",60.8539233358224,4.05285605818831,1.09506477690238,3.70101946813838,0.000214734998627514,0.0386747213500559,37.3463778252441,250.142929455961,153.559035777743,11.6158950662979,7.89902239980709,6.97832788748257
"3837","Funhe2EKm005854","Dehydrogenase/reductase SDR family member (99%P)",878.457695456225,-1.60865406410284,0.434545699071579,-3.7019214953451,0.000213972830496604,0.0386747213500559,438.01591682795,447.247348049945,265.351149756016,1268.66742695052,1548.5169035956,688.04394834326
"16072","Funhe2EKm028554","Adenylate cyclase 3 (100%P)",35.8255896036389,3.80842686284456,1.02918795583331,3.70041919093482,0.000215243614923532,0.0386747213500559,9.35604598901512,410.826655563231,15.5283093992868,13.9485547826403,8.2472643667023,8.70685787291801
"8834","Funhe2EKm015269","Unknown",25.8434721879342,3.21233729267857,0.869008999171863,3.69655238983696,0.000218547175435899,0.0387764025666224,54.1856300262239,21.5973893167916,61.2698137637599,6.16674853842815,3.97392648795935,4.56619702174387
"10037","Funhe2EKm017969","Unconventional myosin-XVI (99%S)",21.0687391724419,-2.97068798973748,0.804025594858303,-3.69476793865128,0.000220087702319191,0.0387764025666224,6.01016225502035,2.7818590320444,6.61254801421066,70.1598255630567,6.0188136772494,46.0768599532053
"1641","Funhe2EKm002350","1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta) (100%P)",85.7334662847574,-1.56338813423661,0.42575231277927,-3.67206022682758,0.000240602959467059,0.0396327737220498,71.3483956718899,60.3460351746526,47.4298678046775,83.4129927726641,276.099541811073,171.681282668834
"7406","Funhe2EKm012193","DC-STAMP domain-containing protein (100%P)",44.9860368146413,-3.07452944739224,0.835684742095774,-3.67905418457417,0.000234100531543869,0.0396327737220498,11.3291584497105,15.1608107526802,27.1434040508432,172.28377020619,111.534830576136,171.408931577565
"9409","Funhe2EKm016629","Cystatin-A (97%U)",327.126781691962,3.27164943664745,0.889510602561383,3.67803309733082,0.000235039466375563,0.0396327737220498,518.529384260505,48.4153900404273,1732.27452294154,97.4089020675971,70.3330063682736,70.3599463020963
"10118","Funhe2EKm018173","P2Y purinoceptor 14 (80%U)",45.9047753153541,2.07844815728347,0.565294070994719,3.67675562849286,0.000236219131703083,0.0396327737220498,73.552907813999,48.5241853144532,86.9852883555593,19.9158543836269,13.63525470336,15.7420335481161
"11985","Funhe2EKm022662","CD99 antigen 2 (CD99L2),, mRNA (100%P)",16.4731053205098,2.80185775361259,0.763158699851004,3.67139594183964,0.00024122929226083,0.0396327737220498,27.7092265751717,33.1068980670684,16.8038502714641,4.6462874834393,0.659574355207229,6.72794042666322
"12003","Funhe2EKm022691","TRAF-interacting protein with FHA domain-containing protein A (100%P)",111.580688160958,-2.55023851056873,0.69532050085195,-3.66771655293353,0.000244726259577168,0.0396327737220498,38.2903735776903,34.2470758760319,81.5981666744955,111.283273405794,716.144307764837,82.7151593618825
